sub,ses,dir,stratum,mean_fc,skew,mean_fc_flag,skew_flag,fc_flag,temporal_flag,fd_exclude,any_internal_run_review,any_attention
sub-4035,ses-1,AP,ses-1/AP,0.111886255,0.05428349,False,False,False,False,False,False,False
sub-4035,ses-1,PA,ses-1/PA,0.16130456,0.029474286,False,False,False,False,False,False,False
sub-4035,ses-2,AP,ses-2/AP,0.15952538,-0.030683106,False,False,False,False,False,False,False
sub-4035,ses-2,PA,ses-2/PA,0.14519289,0.07013333,False,False,False,False,False,False,False
sub-4036,ses-1,AP,ses-1/AP,0.23875572,-0.19997728,False,False,False,False,False,False,False
sub-4036,ses-1,PA,ses-1/PA,0.22268693,0.003602893,False,False,False,False,False,False,False
sub-4036,ses-2,AP,ses-2/AP,0.15067667,0.078463465,False,False,False,False,False,False,False
sub-4036,ses-2,PA,ses-2/PA,0.13429148,0.044839043,False,False,False,False,False,False,False
sub-4037,ses-1,AP,ses-1/AP,0.05391816,0.18029624,False,False,False,False,False,False,False
sub-4037,ses-1,PA,ses-1/PA,0.09632786,0.05149596,False,False,False,False,False,False,False
sub-4037,ses-2,AP,ses-2/AP,0.05025306,0.17137827,False,False,False,False,False,False,False
sub-4037,ses-2,PA,ses-2/PA,0.08696847,0.2207694,False,False,False,False,False,False,False
sub-4038,ses-1,AP,ses-1/AP,0.1389254,0.12884767,False,False,False,False,False,False,False
sub-4038,ses-1,PA,ses-1/PA,0.24827561,-0.07365115,False,False,False,False,False,False,False
sub-4038,ses-2,AP,ses-2/AP,0.25891995,-0.08859999,False,False,False,False,False,False,False
sub-4038,ses-2,PA,ses-2/PA,0.1766728,0.047969986,False,False,False,False,False,False,False
sub-4047,ses-1,AP,ses-1/AP,0.06256284,0.2537666,False,False,False,False,False,False,False
sub-4047,ses-1,PA,ses-1/PA,0.045662254,0.11246695,False,False,False,False,False,False,False
sub-4047,ses-2,AP,ses-2/AP,0.050750814,0.14983927,False,False,False,False,False,False,False
sub-4047,ses-2,PA,ses-2/PA,0.045993593,0.22873665,False,False,False,False,False,False,False
sub-4048,ses-1,AP,ses-1/AP,0.04286547,0.25402576,False,False,False,False,False,False,False
sub-4048,ses-1,PA,ses-1/PA,0.06473242,0.23844483,False,False,False,False,False,False,False
sub-4048,ses-2,AP,ses-2/AP,0.046010997,0.30979884,False,False,False,False,False,False,False
sub-4048,ses-2,PA,ses-2/PA,0.08464021,0.25401327,False,False,False,False,False,False,False
sub-4049,ses-1,AP,ses-1/AP,0.060444638,0.33824185,False,False,False,False,False,False,False
sub-4049,ses-1,PA,ses-1/PA,0.090525605,0.28360605,False,False,False,False,False,False,False
sub-4049,ses-2,AP,ses-2/AP,0.08255212,0.22017199,False,False,False,False,False,False,False
sub-4049,ses-2,PA,ses-2/PA,0.11657525,0.11246881,False,False,False,False,False,False,False
sub-4050,ses-1,AP,ses-1/AP,0.09723536,0.08170878,False,False,False,False,False,False,False
sub-4050,ses-1,PA,ses-1/PA,0.06086559,0.34398106,False,False,False,False,False,False,False
sub-4050,ses-2,AP,ses-2/AP,0.112994745,0.00040347708,False,False,False,False,False,False,False
sub-4050,ses-2,PA,ses-2/PA,0.07373948,0.26514557,False,False,False,False,False,False,False
sub-4052,ses-1,AP,ses-1/AP,0.19303063,-0.050581824,False,False,False,False,False,False,False
sub-4052,ses-1,PA,ses-1/PA,0.35261703,-0.29948676,True,False,True,False,True,True,True
sub-4052,ses-2,AP,ses-2/AP,0.19712338,-0.12398551,False,False,False,True,False,True,True
sub-4052,ses-2,PA,ses-2/PA,0.2106247,-0.16282746,False,False,False,False,False,False,False
sub-4053,ses-1,AP,ses-1/AP,0.07541332,0.0771692,False,False,False,False,False,False,False
sub-4053,ses-1,PA,ses-1/PA,0.08795813,0.04178825,False,False,False,False,False,False,False
sub-4053,ses-2,AP,ses-2/AP,0.036300212,0.13773422,False,False,False,False,False,False,False
sub-4053,ses-2,PA,ses-2/PA,0.061219905,0.17662461,False,False,False,False,False,False,False
sub-4057,ses-1,AP,ses-1/AP,0.43171716,-0.54722786,True,True,True,False,False,True,True
sub-4057,ses-1,PA,ses-1/PA,0.21359369,-0.06727098,False,False,False,False,False,False,False
sub-4057,ses-2,AP,ses-2/AP,0.32612708,-0.3739169,True,True,True,False,False,True,True
sub-4057,ses-2,PA,ses-2/PA,0.253416,0.02054841,False,False,False,False,False,False,False
sub-4059,ses-1,AP,ses-1/AP,0.056523617,0.12730135,False,False,False,False,False,False,False
sub-4059,ses-1,PA,ses-1/PA,0.046964176,0.26425278,False,False,False,False,False,False,False
sub-4059,ses-2,AP,ses-2/AP,0.13288604,0.16636364,False,False,False,False,False,False,False
sub-4059,ses-2,PA,ses-2/PA,0.06270853,0.12904571,False,False,False,False,False,False,False
sub-4063,ses-1,AP,ses-1/AP,0.058824554,0.2703752,False,False,False,False,False,False,False
sub-4063,ses-1,PA,ses-1/PA,0.036903165,0.37904578,False,False,False,False,False,False,False
sub-4063,ses-2,AP,ses-2/AP,0.05944983,0.13293384,False,False,False,False,False,False,False
sub-4063,ses-2,PA,ses-2/PA,0.0674708,0.25493962,False,False,False,False,False,False,False
sub-4064,ses-1,AP,ses-1/AP,0.06523307,0.15842022,False,False,False,False,False,False,False
sub-4064,ses-1,PA,ses-1/PA,0.112207524,0.23361506,False,False,False,False,False,False,False
sub-4064,ses-2,AP,ses-2/AP,0.06893526,0.22387825,False,False,False,False,False,False,False
sub-4064,ses-2,PA,ses-2/PA,0.10767666,0.010734396,False,False,False,False,False,False,False
sub-4065,ses-1,AP,ses-1/AP,0.2135462,-0.0367187,False,False,False,True,False,True,True
sub-4065,ses-1,PA,ses-1/PA,0.15809022,0.14836372,False,False,False,False,False,False,False
sub-4065,ses-2,AP,ses-2/AP,0.16297361,-0.04609624,False,False,False,False,False,False,False
sub-4065,ses-2,PA,ses-2/PA,0.19925833,0.025913324,False,False,False,False,False,False,False
sub-4066,ses-1,AP,ses-1/AP,0.11531023,0.032906737,False,False,False,False,False,False,False
sub-4066,ses-1,PA,ses-1/PA,0.11726523,0.13422272,False,False,False,False,False,False,False
sub-4066,ses-2,AP,ses-2/AP,0.09464343,-0.100546755,False,False,False,False,False,False,False
sub-4066,ses-2,PA,ses-2/PA,0.12851748,-0.027966041,False,False,False,False,False,False,False
sub-4069,ses-1,AP,ses-1/AP,0.17847385,0.081512615,False,False,False,False,False,False,False
sub-4069,ses-1,PA,ses-1/PA,0.24157308,-0.10158784,False,False,False,False,False,False,False
sub-4069,ses-2,AP,ses-2/AP,0.18231927,-0.070769995,False,False,False,False,False,False,False
sub-4069,ses-2,PA,ses-2/PA,0.16053395,-0.102725595,False,False,False,False,False,False,False
sub-4071,ses-1,AP,ses-1/AP,0.12929738,0.28608575,False,False,False,False,False,False,False
sub-4071,ses-1,PA,ses-1/PA,0.15267283,0.12350446,False,False,False,False,True,False,True
sub-4071,ses-2,AP,ses-2/AP,0.08555914,0.18764514,False,False,False,False,False,False,False
sub-4071,ses-2,PA,ses-2/PA,0.07387523,0.15118328,False,False,False,False,False,False,False
sub-4072,ses-1,AP,ses-1/AP,0.06361519,0.14387873,False,False,False,False,False,False,False
sub-4072,ses-1,PA,ses-1/PA,0.06588058,0.2665633,False,False,False,False,False,False,False
sub-4072,ses-2,AP,ses-2/AP,0.06458248,0.16067682,False,False,False,False,False,False,False
sub-4072,ses-2,PA,ses-2/PA,0.06810553,0.23678724,False,False,False,False,False,False,False
sub-4074,ses-1,AP,ses-1/AP,0.08344285,0.0909789,False,False,False,False,False,False,False
sub-4074,ses-1,PA,ses-1/PA,0.092439376,0.16887884,False,False,False,False,False,False,False
sub-4074,ses-2,AP,ses-2/AP,0.11170571,0.21636154,False,False,False,False,False,False,False
sub-4074,ses-2,PA,ses-2/PA,0.090950206,0.15205194,False,False,False,False,False,False,False
sub-4075,ses-1,AP,ses-1/AP,0.07996763,0.084633276,False,False,False,False,False,False,False
sub-4075,ses-1,PA,ses-1/PA,0.08554367,0.06707559,False,False,False,False,False,False,False
sub-4075,ses-2,AP,ses-2/AP,0.11499753,0.10704195,False,False,False,False,False,False,False
sub-4075,ses-2,PA,ses-2/PA,0.07007938,0.1109643,False,False,False,False,False,False,False
sub-4088,ses-1,AP,ses-1/AP,0.047204923,0.19045547,False,False,False,False,False,False,False
sub-4088,ses-1,PA,ses-1/PA,0.054531414,0.09933694,False,False,False,False,False,False,False
sub-4088,ses-2,AP,ses-2/AP,0.13570416,-0.020653874,False,False,False,False,True,False,True
sub-4088,ses-2,PA,ses-2/PA,0.06582359,0.21753104,False,False,False,False,False,False,False
sub-4091,ses-1,AP,ses-1/AP,0.15068345,0.013087742,False,False,False,False,False,False,False
sub-4091,ses-1,PA,ses-1/PA,0.09466043,0.19178706,False,False,False,False,False,False,False
sub-4091,ses-2,AP,ses-2/AP,0.06921193,0.1939092,False,False,False,False,True,False,True
sub-4091,ses-2,PA,ses-2/PA,0.0848153,0.11654934,False,False,False,False,True,False,True
